product_id,product_code,product_name,category_id,velocity_class_id,avg_retail_price,weight_lbs,shelf_life_days,supplier_id
2836,TOYS-1336,Skateboard Pro v355,5,3,89.99,6.77,NULL,16
2837,TOYS-1337,Backpack Hiking v355,5,2,19.99,32.39,NULL,22
2838,TOYS-1338,Soccer Ball v355,5,2,59.99,32.83,NULL,20
2839,TOYS-1339,Cereal Granola v355,5,3,19.99,9.34,NULL,6
2840,TOYS-1340,Eye Cream v355,5,3,9.99,32.55,NULL,25
2841,TOYS-1341,Webcam HD v356,5,1,89.99,21.79,NULL,35
2842,TOYS-1342,Action Figure Set v356,5,2,39.99,14.63,NULL,14
2843,TOYS-1343,Rice Basmati v356,5,2,19.99,31.13,NULL,26
2844,TOYS-1344,Smartphone X12 v356,5,2,9.99,44.83,NULL,22
2845,TOYS-1345,Gloves Winter v356,5,1,39.99,37.39,NULL,30
2846,TOYS-1346,Pillow Memory Foam v356,5,3,89.99,30.52,NULL,13
2847,TOYS-1347,Serum Vitamin C v356,5,1,59.99,31.13,NULL,2
2848,TOYS-1348,Jeans Classic Blue v356,5,2,19.99,44.32,NULL,29
2849,TOYS-1349,Rice Basmati v357,5,1,59.99,20.65,NULL,30
2850,TOYS-1350,Board Game v357,5,1,9.99,13.17,NULL,18
2851,TOYS-1351,Building Blocks v357,5,2,19.99,29.96,NULL,30
2852,TOYS-1352,Tent 4-Person v357,5,1,89.99,47.87,NULL,5
2853,TOYS-1353,Fireworks Pack v357,5,1,39.99,6.74,NULL,10
2854,TOYS-1354,Yoga Mat v357,5,1,89.99,32.89,NULL,10
2855,TOYS-1355,Monitor 27in v357,5,3,9.99,6.06,NULL,11
2856,TOYS-1356,Polo Shirt v357,5,2,89.99,13.11,NULL,13
2857,TOYS-1357,Sunscreen 50+ v358,5,2,39.99,19.44,NULL,2
2858,TOYS-1358,Cereal Granola v358,5,3,19.99,33.43,NULL,10
2859,TOYS-1359,Coffee Maker v358,5,2,39.99,45.85,NULL,29
2860,TOYS-1360,Building Blocks v358,5,3,89.99,6.53,NULL,2
2861,TOYS-1361,Perfume Womens v358,5,1,9.99,35.77,NULL,13
2862,TOYS-1362,Toaster 4-Slice v358,5,2,19.99,11.45,NULL,7
2863,TOYS-1363,Deodorant Antiperspirant v358,5,1,89.99,46.82,NULL,35
2864,TOYS-1364,Laptop Pro 15 v358,5,1,39.99,44.85,NULL,23
2865,TOYS-1365,Yogurt Vanilla v359,5,1,59.99,2.75,NULL,9
2866,TOYS-1366,Swim Goggles v359,5,2,9.99,27.70,NULL,4
2867,TOYS-1367,Rice Basmati v359,5,1,9.99,44.39,NULL,26
2868,TOYS-1368,Smartphone X12 v359,5,1,89.99,16.22,NULL,29
2869,TOYS-1369,Christmas Tree 6ft v359,5,2,9.99,44.10,NULL,5
2870,TOYS-1370,Toy Car Remote v359,5,2,39.99,28.92,NULL,18
2871,TOYS-1371,Toothbrush Electric v359,5,1,89.99,2.72,NULL,32
2872,TOYS-1372,Winter Jacket v359,5,1,19.99,41.06,NULL,25
2873,TOYS-1373,Pasta Box v360,5,1,89.99,38.88,NULL,28
2874,TOYS-1374,Cologne Mens v360,5,2,9.99,41.16,NULL,6
2875,TOYS-1375,Shorts Summer v360,5,2,39.99,44.01,NULL,32
2876,TOYS-1376,Plush Toy v360,5,1,9.99,31.18,NULL,6
2877,TOYS-1377,Eggs Dozen v360,5,3,19.99,3.15,NULL,3
2878,TOYS-1378,Swim Goggles v360,5,1,39.99,17.05,NULL,34
2879,TOYS-1379,Jeans Classic Blue v360,5,2,89.99,34.89,NULL,16
2880,TOYS-1380,Water Bottle Insulated v360,5,3,9.99,40.83,NULL,5
2881,TOYS-1381,Water Bottle Insulated v361,5,1,9.99,21.20,NULL,27
2882,TOYS-1382,Action Figure Set v361,5,1,89.99,42.99,NULL,32
2883,TOYS-1383,Water Bottle Insulated v361,5,2,19.99,48.33,NULL,4
2884,TOYS-1384,Plush Toy v361,5,3,39.99,24.75,NULL,8
2885,TOYS-1385,New Year Decoration v361,5,3,39.99,38.16,NULL,11
2886,TOYS-1386,Keyboard Mechanical v361,5,3,9.99,11.60,NULL,31
2887,TOYS-1387,Easter Basket v361,5,1,89.99,38.83,NULL,29
2888,TOYS-1388,Laptop Pro 15 v361,5,1,59.99,1.22,NULL,10
2889,TOYS-1389,Webcam HD v362,5,2,39.99,49.19,NULL,34
2890,TOYS-1390,Video Game Controller v362,5,3,39.99,45.44,NULL,10
2891,TOYS-1391,Plant Pot Ceramic v362,5,2,9.99,33.79,NULL,1
2892,TOYS-1392,Bread Whole Wheat v362,5,1,9.99,22.01,NULL,10
2893,TOYS-1393,Scarf Wool v362,5,3,9.99,36.47,NULL,17
2894,TOYS-1394,Baseball Glove v362,5,3,59.99,7.64,NULL,23
2895,TOYS-1395,Bread Whole Wheat v362,5,1,59.99,9.64,NULL,22
2896,TOYS-1396,Mirror Wall v362,5,1,59.99,30.41,NULL,3
2897,TOYS-1397,Serum Vitamin C v363,5,1,39.99,39.26,NULL,34
2898,TOYS-1398,Blender Smoothie v363,5,2,39.99,14.75,NULL,12
2899,TOYS-1399,Pumpkin Decoration v363,5,3,39.99,4.48,NULL,17
2900,TOYS-1400,Toy Car Remote v363,5,1,9.99,21.90,NULL,25
2901,TOYS-1401,Cap Baseball v363,5,2,59.99,20.08,NULL,35
2902,TOYS-1402,Plush Toy v363,5,2,39.99,47.98,NULL,5
2903,TOYS-1403,Easter Basket v363,5,2,59.99,37.87,NULL,34
2904,TOYS-1404,Running Shoes v363,5,2,19.99,22.25,NULL,29
2905,TOYS-1405,Power Bank 20000mAh v364,5,1,39.99,9.06,NULL,7
2906,TOYS-1406,Fireworks Pack v364,5,1,39.99,40.55,NULL,25
2907,TOYS-1407,Plant Pot Ceramic v364,5,3,59.99,26.66,NULL,5
2908,TOYS-1408,Snow Shovel v364,5,3,89.99,20.11,NULL,30
2909,TOYS-1409,Serum Vitamin C v364,5,2,19.99,8.27,NULL,16
2910,TOYS-1410,Mirror Wall v364,5,2,19.99,40.30,NULL,28
2911,TOYS-1411,Dumbbells Set v364,5,2,39.99,12.99,NULL,24
2912,TOYS-1412,Sunscreen 50+ v364,5,1,9.99,2.40,NULL,1
2913,TOYS-1413,Plant Pot Ceramic v365,5,2,89.99,12.55,NULL,10
2914,TOYS-1414,Valentine Chocolate v365,5,2,9.99,36.43,NULL,9
2915,TOYS-1415,Rice Basmati v365,5,3,9.99,1.44,NULL,28
2916,TOYS-1416,Mirror Wall v365,5,2,39.99,41.11,NULL,8
2917,TOYS-1417,Board Game v365,5,2,89.99,10.73,NULL,34
2918,TOYS-1418,Serum Vitamin C v365,5,2,39.99,17.80,NULL,23
2919,TOYS-1419,Shampoo Moisturizing v365,5,1,19.99,4.87,NULL,21
2920,TOYS-1420,Yo-Yo Classic v365,5,2,9.99,16.38,NULL,7
2921,TOYS-1421,Lego Set Large v366,5,2,59.99,16.67,NULL,31
2922,TOYS-1422,Tent 4-Person v366,5,2,39.99,29.69,NULL,32
2923,TOYS-1423,Blender Smoothie v366,5,2,89.99,12.97,NULL,25
2924,TOYS-1424,Rice Basmati v366,5,2,9.99,21.38,NULL,11
2925,TOYS-1425,Board Game v366,5,1,59.99,48.24,NULL,15
2926,TOYS-1426,Dress Casual v366,5,1,19.99,41.59,NULL,3
2927,TOYS-1427,Cap Baseball v366,5,2,9.99,27.89,NULL,10
2928,TOYS-1428,Webcam HD v366,5,1,39.99,17.80,NULL,5
2929,TOYS-1429,Plush Toy v367,5,1,59.99,16.46,NULL,30
2930,TOYS-1430,Polo Shirt v367,5,1,19.99,21.77,NULL,13
2931,TOYS-1431,Shorts Summer v367,5,2,19.99,6.39,NULL,17
2932,TOYS-1432,Lego Set Large v367,5,2,9.99,44.01,NULL,19
2933,TOYS-1433,Sunscreen 50+ v367,5,1,59.99,36.29,NULL,13
2934,TOYS-1434,Pasta Box v367,5,1,39.99,27.36,NULL,32
2935,TOYS-1435,Perfume Womens v367,5,3,59.99,22.64,NULL,14
2936,TOYS-1436,Butter Salted v367,5,3,59.99,34.34,NULL,15
2937,TOYS-1437,New Year Decoration v368,5,1,59.99,49.74,NULL,13
2938,TOYS-1438,Fireworks Pack v368,5,2,19.99,10.65,NULL,6
2939,TOYS-1439,Socks 6-pack v368,5,2,89.99,46.57,NULL,21
2940,TOYS-1440,Coffee Beans v368,5,2,9.99,20.43,NULL,18
2941,TOYS-1441,Toothbrush Electric v368,5,1,89.99,38.09,NULL,8
2942,TOYS-1442,Coffee Beans v368,5,3,89.99,11.75,NULL,11
2943,TOYS-1443,Face Mask Sheet v368,5,3,39.99,7.58,NULL,23
2944,TOYS-1444,Doll Fashion v368,5,2,19.99,30.22,NULL,7
2945,TOYS-1445,Swim Goggles v369,5,3,19.99,5.81,NULL,24
2946,TOYS-1446,Curtains Blackout v369,5,2,39.99,8.28,NULL,20
2947,TOYS-1447,Doll Fashion v369,5,1,59.99,7.32,NULL,24
2948,TOYS-1448,Winter Jacket v369,5,1,59.99,31.23,NULL,25
2949,TOYS-1449,Webcam HD v369,5,2,9.99,23.85,NULL,33
2950,TOYS-1450,Coffee Maker v369,5,1,89.99,30.28,NULL,8
2951,TOYS-1451,Fireworks Pack v369,5,2,9.99,15.88,NULL,7
2952,TOYS-1452,Toothbrush Electric v369,5,2,39.99,44.59,NULL,14
2953,TOYS-1453,Laptop Pro 15 v370,5,2,9.99,28.45,NULL,8
2954,TOYS-1454,Action Figure Set v370,5,3,59.99,27.96,NULL,3
2955,TOYS-1455,Lego Set Large v370,5,3,59.99,32.88,NULL,7
2956,TOYS-1456,Kite Sports v370,5,3,89.99,22.17,NULL,19
2957,TOYS-1457,Action Figure Set v370,5,3,9.99,26.91,NULL,24
2958,TOYS-1458,Webcam HD v370,5,1,9.99,34.44,NULL,16
2959,TOYS-1459,Milk Whole 1gal v370,5,2,59.99,37.10,NULL,15
2960,TOYS-1460,Toy Car Remote v370,5,2,89.99,5.69,NULL,1
2961,TOYS-1461,Water Bottle Insulated v371,5,1,59.99,20.29,NULL,23
2962,TOYS-1462,Skateboard Pro v371,5,2,19.99,32.06,NULL,21
2963,TOYS-1463,Power Bank 20000mAh v371,5,3,89.99,49.42,NULL,26
2964,TOYS-1464,Pumpkin Decoration v371,5,3,39.99,14.88,NULL,7
2965,TOYS-1465,Board Game v371,5,3,89.99,26.89,NULL,27
2966,TOYS-1466,Face Mask Sheet v371,5,2,9.99,6.05,NULL,30
2967,TOYS-1467,Smartphone X12 v371,5,2,89.99,25.21,NULL,30
2968,TOYS-1468,Sweatshirt Hoodie v371,5,1,59.99,4.65,NULL,5
2969,TOYS-1469,Tent 4-Person v372,5,2,9.99,5.16,NULL,27
2970,TOYS-1470,Trading Card Pack v372,5,1,9.99,24.87,NULL,16
2971,TOYS-1471,Cheese Cheddar v372,5,3,59.99,25.95,NULL,23
2972,TOYS-1472,Dumbbells Set v372,5,3,89.99,7.99,NULL,25
2973,TOYS-1473,Butter Salted v372,5,2,59.99,29.10,NULL,27
2974,TOYS-1474,Video Game Controller v372,5,2,19.99,36.07,NULL,12
2975,TOYS-1475,Serum Vitamin C v372,5,2,19.99,20.54,NULL,31
2976,TOYS-1476,Face Cream Moisturizer v372,5,2,89.99,25.71,NULL,9
2977,TOYS-1477,Winter Jacket v373,5,2,9.99,49.66,NULL,24
2978,TOYS-1478,Sweatshirt Hoodie v373,5,1,39.99,15.28,NULL,27
2979,TOYS-1479,Monitor 27in v373,5,3,9.99,22.91,NULL,15
2980,TOYS-1480,Cap Baseball v373,5,1,89.99,18.76,NULL,12
2981,TOYS-1481,Running Shoes Pro v373,5,1,39.99,3.48,NULL,17
2982,TOYS-1482,Coffee Beans v373,5,1,59.99,23.42,NULL,15
2983,TOYS-1483,Yo-Yo Classic v373,5,2,89.99,28.55,NULL,27
2984,TOYS-1484,Milk Whole 1gal v373,5,2,19.99,26.34,NULL,19
2985,TOYS-1485,Cheese Cheddar v374,5,1,59.99,22.27,NULL,23
2986,TOYS-1486,Clock Digital v374,5,2,89.99,41.60,NULL,23
2987,TOYS-1487,Shorts Summer v374,5,1,89.99,6.43,NULL,34
2988,TOYS-1488,Smart Watch v374,5,2,39.99,32.84,NULL,12
2989,TOYS-1489,Kite Sports v374,5,2,39.99,7.59,NULL,12
2990,TOYS-1490,Costume Mask v374,5,3,59.99,45.26,NULL,10
2991,TOYS-1491,Peanut Butter v374,5,2,9.99,3.09,NULL,22
2992,TOYS-1492,Building Blocks v374,5,2,89.99,8.34,NULL,15
2993,TOYS-1493,Pumpkin Decoration v375,5,2,9.99,19.47,NULL,26
2994,TOYS-1494,Fireworks Pack v375,5,1,19.99,15.84,NULL,21
2995,TOYS-1495,Webcam HD v375,5,1,19.99,30.84,NULL,26
2996,TOYS-1496,New Year Decoration v375,5,1,89.99,28.27,NULL,35
2997,TOYS-1497,Halloween Costume v375,5,3,39.99,47.14,NULL,4
2998,TOYS-1498,Plant Pot Ceramic v375,5,2,19.99,5.20,NULL,33
2999,TOYS-1499,Area Rug 8x10 v375,5,2,19.99,46.95,NULL,4
3000,TOYS-1500,Ice Melt Bag v375,5,2,39.99,22.94,NULL,30
3001,TOYS-1501,Soccer Ball v376,5,3,89.99,12.18,NULL,2
3002,TOYS-1502,Video Game Controller v376,5,1,19.99,2.45,NULL,18
3003,TOYS-1503,Socks 6-pack v376,5,1,9.99,14.94,NULL,15
3004,TOYS-1504,Blender Smoothie v376,5,1,9.99,14.29,NULL,8
3005,TOYS-1505,Lamp Floor v376,5,1,19.99,37.64,NULL,26
3006,TOYS-1506,Yoga Mat v376,5,2,9.99,33.53,NULL,8
3007,TOYS-1507,Polo Shirt v376,5,1,19.99,14.53,NULL,29
3008,TOYS-1508,Board Game v376,5,1,9.99,45.72,NULL,33
3009,TOYS-1509,Power Bank 20000mAh v377,5,2,59.99,10.17,NULL,33
3010,TOYS-1510,Butter Salted v377,5,1,59.99,35.90,NULL,5
3011,TOYS-1511,Face Mask Sheet v377,5,3,59.99,34.63,NULL,34
3012,TOYS-1512,Backpack Hiking v377,5,2,39.99,40.11,NULL,30
3013,TOYS-1513,Running Shoes v377,5,3,39.99,11.74,NULL,1
3014,TOYS-1514,Smart Watch v377,5,2,19.99,21.65,NULL,1
3015,TOYS-1515,Bluetooth Speaker v377,5,1,19.99,6.86,NULL,14
3016,TOYS-1516,Yo-Yo Classic v377,5,2,19.99,7.58,NULL,25
3017,TOYS-1517,USB-C Cable 6ft v378,5,3,59.99,11.45,NULL,7
3018,TOYS-1518,Water Bottle Insulated v378,5,1,39.99,38.04,NULL,7
3019,TOYS-1519,Soccer Ball v378,5,2,39.99,31.66,NULL,17
3020,TOYS-1520,Cheese Cheddar v378,5,1,9.99,36.57,NULL,15
3021,TOYS-1521,Face Cream Moisturizer v378,5,1,59.99,5.21,NULL,23
3022,TOYS-1522,Plush Toy v378,5,1,39.99,39.14,NULL,31
3023,TOYS-1523,Mirror Wall v378,5,3,89.99,8.95,NULL,13
3024,TOYS-1524,Swim Goggles v378,5,1,9.99,7.70,NULL,10
3025,TOYS-1525,Thanksgiving Centerpiece v379,5,3,89.99,37.32,NULL,10
3026,TOYS-1526,Puzzle 1000pc v379,5,1,19.99,12.58,NULL,5
3027,TOYS-1527,Swim Goggles v379,5,1,9.99,44.15,NULL,1
3028,TOYS-1528,Milk Whole 1gal v379,5,2,39.99,27.26,NULL,30
3029,TOYS-1529,Skateboard Pro v379,5,2,19.99,41.22,NULL,9
3030,TOYS-1530,Blender Smoothie v379,5,2,59.99,21.12,NULL,9
3031,TOYS-1531,Cereal Granola v379,5,3,59.99,7.26,NULL,27
3032,TOYS-1532,Yo-Yo Classic v379,5,1,19.99,43.65,NULL,21
3033,TOYS-1533,Coffee Maker v380,5,2,9.99,7.38,NULL,3
3034,TOYS-1534,Olive Oil Extra v380,5,2,59.99,48.28,NULL,24
3035,TOYS-1535,Pumpkin Decoration v380,5,2,9.99,3.96,NULL,3
3036,TOYS-1536,Tennis Racket v380,5,1,19.99,42.05,NULL,10
3037,TOYS-1537,Pillow Memory Foam v380,5,2,19.99,34.94,NULL,5
3038,TOYS-1538,Yo-Yo Classic v380,5,2,9.99,38.58,NULL,22
3039,TOYS-1539,Tablet 10in v380,5,1,9.99,29.60,NULL,24
3040,TOYS-1540,Puzzle 1000pc v380,5,3,39.99,2.20,NULL,20
3041,TOYS-1541,Shampoo Moisturizing v381,5,2,9.99,9.39,NULL,20
3042,TOYS-1542,Lamp Floor v381,5,2,39.99,45.82,NULL,27
3043,TOYS-1543,Perfume Womens v381,5,1,39.99,30.39,NULL,24
3044,TOYS-1544,Cologne Mens v381,5,1,9.99,27.01,NULL,30
3045,TOYS-1545,Valentine Chocolate v381,5,3,39.99,28.32,NULL,8
3046,TOYS-1546,Perfume Womens v381,5,1,39.99,40.06,NULL,15
3047,TOYS-1547,Easter Basket v381,5,2,19.99,22.42,NULL,6
3048,TOYS-1548,Smart Watch v381,5,1,19.99,19.90,NULL,17
3049,TOYS-1549,Sweatshirt Hoodie v382,5,3,39.99,45.35,NULL,2
3050,TOYS-1550,Backpack Hiking v382,5,1,39.99,17.23,NULL,18
3051,TOYS-1551,Mouse Wireless v382,5,2,9.99,18.23,NULL,19
3052,TOYS-1552,Pillow Memory Foam v382,5,3,9.99,5.64,NULL,35
3053,TOYS-1553,Tennis Racket v382,5,1,59.99,47.50,NULL,31
3054,TOYS-1554,Puzzle 1000pc v382,5,2,9.99,1.39,NULL,14
3055,TOYS-1555,Serum Vitamin C v382,5,2,89.99,20.35,NULL,34
3056,TOYS-1556,Christmas Tree 6ft v382,5,2,9.99,35.36,NULL,23
3057,TOYS-1557,Mouse Wireless v383,5,2,89.99,39.07,NULL,1
3058,TOYS-1558,Yoga Mat v383,5,1,19.99,25.43,NULL,5
3059,TOYS-1559,Vacuum Upright v383,5,2,39.99,32.82,NULL,24
3060,TOYS-1560,Tennis Racket v383,5,1,19.99,35.62,NULL,16
3061,TOYS-1561,Yo-Yo Classic v383,5,3,39.99,6.21,NULL,2
3062,TOYS-1562,Yogurt Vanilla v383,5,2,89.99,5.87,NULL,29
3063,TOYS-1563,Easter Basket v383,5,2,39.99,49.62,NULL,11
3064,TOYS-1564,Power Bank 20000mAh v383,5,1,19.99,41.12,NULL,30
3065,TOYS-1565,Running Shoes Pro v384,5,1,59.99,26.23,NULL,11
3066,TOYS-1566,Blender Smoothie v384,5,1,9.99,23.19,NULL,6
3067,TOYS-1567,Action Figure Set v384,5,1,89.99,13.71,NULL,23
3068,TOYS-1568,Gloves Winter v384,5,1,59.99,38.69,NULL,3
3069,TOYS-1569,Polo Shirt v384,5,2,39.99,5.60,NULL,14
3070,TOYS-1570,Webcam HD v384,5,2,59.99,33.72,NULL,35
3071,TOYS-1571,Coffee Maker v384,5,1,39.99,29.83,NULL,18
3072,TOYS-1572,Eggs Dozen v384,5,2,39.99,17.48,NULL,12
3073,TOYS-1573,Baseball Glove v385,5,3,39.99,34.58,NULL,33
3074,TOYS-1574,Socks 6-pack v385,5,2,39.99,35.36,NULL,26
3075,TOYS-1575,Pasta Box v385,5,1,59.99,34.34,NULL,15
3076,TOYS-1576,Mirror Wall v385,5,3,39.99,45.99,NULL,16
3077,TOYS-1577,Bluetooth Speaker v385,5,2,19.99,8.98,NULL,7
3078,TOYS-1578,Puzzle 1000pc v385,5,3,9.99,7.66,NULL,27
3079,TOYS-1579,Cereal Granola v385,5,2,9.99,43.46,NULL,4
3080,TOYS-1580,Baseball Glove v385,5,2,89.99,40.74,NULL,23
3081,TOYS-1581,Toothbrush Electric v386,5,1,9.99,7.99,NULL,23
3082,TOYS-1582,Serum Vitamin C v386,5,2,89.99,5.57,NULL,33
3083,TOYS-1583,Trading Card Pack v386,5,1,59.99,18.18,NULL,19
3084,TOYS-1584,Toothbrush Electric v386,5,2,39.99,2.85,NULL,32
3085,TOYS-1585,Cap Baseball v386,5,2,19.99,24.47,NULL,16
3086,TOYS-1586,Toy Car Remote v386,5,1,89.99,35.43,NULL,32
3087,TOYS-1587,Smart Watch v386,5,1,89.99,19.38,NULL,5
3088,TOYS-1588,Snow Shovel v386,5,2,89.99,14.28,NULL,14
3089,TOYS-1589,Backpack Hiking v387,5,1,19.99,19.10,NULL,1
3090,TOYS-1590,T-Shirt Cotton v387,5,2,19.99,13.92,NULL,18
3091,TOYS-1591,Toaster 4-Slice v387,5,1,9.99,21.55,NULL,10
3092,TOYS-1592,Smartphone X12 v387,5,3,59.99,38.31,NULL,28
3093,TOYS-1593,Deodorant Antiperspirant v387,5,1,19.99,20.12,NULL,5
3094,TOYS-1594,Monitor 27in v387,5,3,19.99,48.02,NULL,14
3095,TOYS-1595,Monitor 27in v387,5,1,9.99,44.57,NULL,26
3096,TOYS-1596,Face Cream Moisturizer v387,5,2,39.99,17.09,NULL,4
3097,TOYS-1597,Keyboard Mechanical v388,5,2,9.99,29.26,NULL,15
3098,TOYS-1598,Milk Whole 1gal v388,5,2,59.99,29.68,NULL,27
3099,TOYS-1599,Perfume Womens v388,5,2,39.99,7.19,NULL,34
3100,TOYS-1600,Toaster 4-Slice v388,5,1,19.99,34.36,NULL,14
3101,TOYS-1601,Mouse Wireless v388,5,1,19.99,44.11,NULL,19
3102,TOYS-1602,Pillow Memory Foam v388,5,1,19.99,12.33,NULL,23
3103,TOYS-1603,Pumpkin Decoration v388,5,2,59.99,40.20,NULL,12
3104,TOYS-1604,Plush Toy v388,5,2,39.99,22.20,NULL,30
3105,TOYS-1605,Winter Jacket v389,5,2,59.99,25.06,NULL,28
3106,TOYS-1606,Rice Basmati v389,5,1,9.99,40.50,NULL,5
3107,TOYS-1607,Power Bank 20000mAh v389,5,3,39.99,13.27,NULL,12
3108,TOYS-1608,Action Figure Set v389,5,2,39.99,46.19,NULL,26
3109,TOYS-1609,Toaster 4-Slice v389,5,2,9.99,46.06,NULL,31
3110,TOYS-1610,Christmas Tree 6ft v389,5,2,89.99,24.73,NULL,21
3111,TOYS-1611,Halloween Costume v389,5,3,19.99,24.37,NULL,33
3112,TOYS-1612,Building Blocks v389,5,1,89.99,27.71,NULL,12
3113,TOYS-1613,Eye Cream v390,5,1,19.99,9.94,NULL,27
3114,TOYS-1614,Soccer Ball v390,5,1,19.99,44.23,NULL,21
3115,TOYS-1615,Perfume Womens v390,5,3,19.99,12.93,NULL,31
3116,TOYS-1616,Scarf Wool v390,5,2,9.99,49.32,NULL,16
3117,TOYS-1617,Tablet 10in v390,5,1,9.99,24.42,NULL,3
3118,TOYS-1618,Serum Vitamin C v390,5,2,59.99,38.19,NULL,25
3119,TOYS-1619,Perfume Womens v390,5,2,59.99,9.06,NULL,18
3120,TOYS-1620,Blender Smoothie v390,5,1,39.99,35.79,NULL,16
3121,TOYS-1621,Lego Set Large v391,5,1,19.99,5.32,NULL,4
3122,TOYS-1622,Dress Casual v391,5,2,9.99,37.12,NULL,32
3123,TOYS-1623,Sunscreen 50+ v391,5,3,89.99,14.14,NULL,18
3124,TOYS-1624,Olive Oil Extra v391,5,3,59.99,32.56,NULL,8
3125,TOYS-1625,Polo Shirt v391,5,1,39.99,31.73,NULL,10
3126,HEAL-1001,Christmas Tree 6ft v391,6,2,9.99,32.86,79,31
3127,HEAL-1002,Lip Balm SPF v391,6,2,24.99,29.44,244,33
3128,HEAL-1003,Kite Sports v391,6,3,14.99,6.70,363,32
3129,HEAL-1004,Keyboard Mechanical v392,6,3,39.99,35.97,269,35
3130,HEAL-1005,Pumpkin Decoration v392,6,2,14.99,28.02,287,31
3131,HEAL-1006,Milk Whole 1gal v392,6,3,4.99,5.66,166,18
3132,HEAL-1007,Bluetooth Speaker v392,6,2,9.99,16.00,235,22
3133,HEAL-1008,Running Shoes Pro v392,6,2,14.99,46.73,155,29
3134,HEAL-1009,Skateboard Pro v392,6,2,39.99,44.43,320,26
3135,HEAL-1010,Jeans Classic Blue v392,6,2,4.99,21.87,55,29
3136,HEAL-1011,Webcam HD v392,6,2,4.99,2.59,170,34
3137,HEAL-1012,Eye Cream v393,6,2,9.99,48.10,155,20
3138,HEAL-1013,Deodorant Antiperspirant v393,6,2,24.99,15.39,48,11
3139,HEAL-1014,Pillow Memory Foam v393,6,2,4.99,12.54,286,35
3140,HEAL-1015,Smartphone X12 v393,6,2,39.99,7.54,295,10
3141,HEAL-1016,USB-C Cable 6ft v393,6,2,39.99,7.96,318,26
3142,HEAL-1017,Butter Salted v393,6,2,39.99,17.49,89,16
3143,HEAL-1018,Wireless Earbuds v393,6,2,4.99,24.02,206,28
3144,HEAL-1019,Yoga Mat v393,6,3,39.99,3.65,358,26
3145,HEAL-1020,Socks 6-pack v394,6,2,39.99,28.58,123,22
3146,HEAL-1021,Toothbrush Electric v394,6,3,4.99,22.19,218,18
3147,HEAL-1022,Puzzle 1000pc v394,6,2,39.99,3.59,204,35
3148,HEAL-1023,Fireworks Pack v394,6,3,24.99,26.27,185,24
3149,HEAL-1024,Toy Car Remote v394,6,2,4.99,15.88,30,21
3150,HEAL-1025,Tablet 10in v394,6,2,24.99,45.90,311,11
3151,HEAL-1026,Plush Toy v394,6,3,4.99,41.96,125,31
3152,HEAL-1027,Doll Fashion v394,6,3,4.99,4.46,281,9
3153,HEAL-1028,Serum Vitamin C v395,6,2,4.99,16.82,340,6
3154,HEAL-1029,Cologne Mens v395,6,2,4.99,16.56,339,17
3155,HEAL-1030,Cap Baseball v395,6,2,4.99,34.68,256,13
3156,HEAL-1031,Eggs Dozen v395,6,3,24.99,15.18,298,35
3157,HEAL-1032,Winter Jacket v395,6,2,9.99,21.25,144,11
3158,HEAL-1033,Rice Basmati v395,6,3,24.99,4.91,76,34
3159,HEAL-1034,Pumpkin Decoration v395,6,3,14.99,20.36,167,12
3160,HEAL-1035,Yogurt Vanilla v395,6,3,9.99,39.07,332,35
3161,HEAL-1036,Yo-Yo Classic v396,6,2,4.99,32.13,87,18
3162,HEAL-1037,Fireworks Pack v396,6,3,39.99,16.58,86,13
3163,HEAL-1038,Dumbbells Set v396,6,2,24.99,38.54,160,30
3164,HEAL-1039,Face Mask Sheet v396,6,2,39.99,41.39,250,13
3165,HEAL-1040,Socks 6-pack v396,6,3,24.99,9.44,140,10
3166,HEAL-1041,Clock Digital v396,6,2,14.99,39.97,178,34
3167,HEAL-1042,Smartphone X12 v396,6,3,4.99,39.24,356,14
3168,HEAL-1043,Lamp Floor v396,6,3,4.99,27.51,72,32
3169,HEAL-1044,Polo Shirt v397,6,2,39.99,37.51,76,27
3170,HEAL-1045,Smart Watch v397,6,2,4.99,7.84,60,2
3171,HEAL-1046,Valentine Chocolate v397,6,2,39.99,29.95,326,25
3172,HEAL-1047,Doll Fashion v397,6,3,4.99,8.68,361,31
3173,HEAL-1048,USB-C Cable 6ft v397,6,3,24.99,46.20,156,7
3174,HEAL-1049,Skateboard Pro v397,6,3,4.99,23.31,101,34
3175,HEAL-1050,Clock Digital v397,6,3,24.99,20.88,144,14
3176,HEAL-1051,Kite Sports v397,6,2,39.99,28.24,96,22
3177,HEAL-1052,Pillow Memory Foam v398,6,3,14.99,41.15,322,34
3178,HEAL-1053,Plush Toy v398,6,2,9.99,31.71,314,17
3179,HEAL-1054,Toy Car Remote v398,6,3,4.99,32.67,271,7
3180,HEAL-1055,Cereal Granola v398,6,2,24.99,40.65,189,18
3181,HEAL-1056,Kite Sports v398,6,3,9.99,48.18,222,6
3182,HEAL-1057,Peanut Butter v398,6,2,24.99,8.34,38,27
3183,HEAL-1058,Swim Goggles v398,6,2,24.99,9.49,342,3
3184,HEAL-1059,Power Bank 20000mAh v398,6,3,39.99,28.48,173,17
3185,HEAL-1060,Bicycle Mountain v399,6,3,4.99,25.40,181,1
3186,HEAL-1061,Cheese Cheddar v399,6,3,24.99,27.27,132,25
